date;DZD;AUD;BWP;BRL;BND;CAD;CLP;CNY;CZK;DKK;EUR;INR;ILS;JPY;KRW;KWD;MYR;MUR;MXN;NZD;NOK;OMR;PEN;PHP;PLN;QAR;RUB;SAR;SGD;ZAR;SEK;CHF;THB;TTD;AED;GBP;USD;UYU
22/03/2021;133.8577;0.7726;0.0908;5.5263;1.3428;1.2513;717.96;6.5091;21.863;6.2351;1.1926;72.3772;3.303;108.9;1131.8;0.30195;4.1095;40.5203;20.5788;0.7151;8.5018;0.3845;3.719;48.674;3.8768;3.64;74.6085;;1.3428;;8.5639;0.92465;30.906;6.7668;3.6725;1.3873;1;44.234
23/03/2021;133.7548;0.77;0.091;5.4945;1.3406;1.2562;716.46;6.5114;22.045;6.2577;1.1883;72.2928;;108.85;1131.3;0.30195;4.116;40.5298;20.6408;0.7111;8.5654;0.3845;3.716;48.584;3.8746;3.64;75.3585;;1.3406;14.837;8.5572;0.92955;30.962;6.779;3.6725;1.3777;1;44.139
24/03/2021;134.1788;0.7601;0.0906;5.5324;1.3457;1.2562;720.62;6.525;22.162;6.2884;1.1825;72.6558;3.295;108.63;1128;0.3021;4.1275;40.5568;20.7882;0.6994;8.5888;0.3845;3.721;48.606;3.9098;3.64;76.1535;;1.3457;14.7675;8.6171;0.9351;31.017;6.7774;3.6725;1.3713;1;44.235
25/03/2021;134.2274;0.76;0.0903;5.6579;1.3467;1.2606;723.35;6.5358;22.227;6.3006;1.1802;72.6102;3.31;108.88;1133.5;0.3021;4.1395;40.5461;20.7662;0.6979;8.6132;0.3845;3.729;48.681;3.9253;3.64;76.1741;;1.3467;14.932;8.6177;0.93555;31.093;6.7819;3.6725;1.36995;1;44.387
26/03/2021;134.306;0.7613;0.0903;5.7036;1.3476;1.258;730.82;6.5441;22.139;6.3114;1.1782;72.4046;3.325;109.3;1134.2;;4.1465;40.4931;20.5677;0.6966;8.5943;;3.734;48.631;3.9307;;75.7576;;1.3476;15.0667;8.6473;0.94105;31.147;6.786;;1.37755;1;44.518
29/03/2021;134.1279;0.7631;0.09;5.7919;1.3465;1.2594;729.5;6.5564;22.131;6.3103;1.1784;;3.342;109.65;1131.8;0.3022;4.1455;40.5209;20.6047;0.698;8.5487;0.3845;3.745;48.546;3.957;3.64;75.8287;;1.3465;;8.6583;0.9398;31.199;6.7478;3.6725;1.38295;1;44.521
30/03/2021;134.0451;0.7652;0.0903;5.7636;1.3478;1.2631;736.17;6.572;22.249;6.3341;1.1741;73.0407;3.33;109.98;1131.7;0.3022;4.1465;40.5852;20.6025;0.7008;8.5694;0.3845;3.76;48.475;3.9604;3.64;75.7023;;1.3478;14.964;8.7116;0.942;31.222;;3.6725;1.3752;1;44.359
31/03/2021;134.0564;0.7602;0.0902;5.6967;1.3472;1.2575;732.11;6.5603;22.295;6.3431;1.1725;73.5047;3.334;110.7;1133.5;0.3024;4.159;40.6701;20.44;0.6989;8.5249;0.3845;3.754;48.466;3.9676;3.64;75.6373;3.75;1.3472;14.79735;8.7239;0.94305;31.357;6.7604;3.6725;1.3764;1;44.187
01/04/2021;134.0155;0.7543;0.0905;5.6843;1.3464;1.2565;721.82;6.5714;22.206;;1.1746;73.5047;3.333;110.79;1132.6;0.3023;4.1465;40.6556;;0.6981;;0.3845;;;3.9428;3.64;75.8073;;1.3464;14.6433;8.7436;0.94605;31.281;6.7429;3.6725;1.3775;1;
02/04/2021;133.2971;;;;;;;6.5614;;;;;;110.63;1129.3;;4.1375;;;;;;;;;;76.0734;;;;;;31.246;;;1.38225;1;
05/04/2021;133.3633;;;5.6573;1.3456;1.2525;717.12;;;;;73.433;3.32;110.58;1127.5;0.3022;4.141;40.7199;20.2483;;;0.3845;3.714;48.544;;3.64;76.6052;3.75;1.3456;;;;31.368;;3.6725;;1;
06/04/2021;132.8624;0.7648;0.0913;5.6257;;1.2559;717.9;6.5472;22.054;6.2969;1.1812;73.3141;3.309;110.28;1127.8;;4.1325;40.7211;20.1612;0.7059;8.531;0.3845;3.652;48.556;3.8973;3.64;76.3802;3.75;;14.52255;8.7072;0.93865;;6.7245;3.6725;1.3831;1;44.247
07/04/2021;132.6163;0.766;0.0915;5.5858;1.3385;1.2617;718.17;6.5418;21.813;6.2576;1.1884;74.1172;3.299;109.77;1122.9;0.3018;4.128;40.666;20.1765;0.7059;8.4597;0.3845;;48.574;3.8611;3.64;77.773;3.75;1.3385;14.5192;8.6242;0.9291;31.315;6.7268;3.6725;1.3816;1;44.027
08/04/2021;132.5504;0.7638;0.0914;5.5811;1.3407;1.2579;714.21;6.5485;21.796;6.2644;1.1873;74.37;3.286;109.83;1116.4;0.3018;4.1385;;20.089;0.7011;8.4882;0.3845;3.593;48.576;3.8365;3.64;77.1011;3.75;1.3407;14.534;8.6011;0.92865;31.445;;3.6725;1.37415;1;43.944
09/04/2021;132.5203;0.7614;0.0912;5.6439;1.3397;;708.09;6.5581;21.821;6.2561;1.1888;74.8899;3.284;109.28;1118.5;;4.1355;40.636;20.163;0.7051;8.5069;;3.614;;3.8208;;77.1657;;1.3397;14.534;8.5574;0.9259;31.444;;;1.3716;1;44.093
12/04/2021;132.5804;0.7605;0.0911;5.6576;1.3421;1.2553;711.23;6.5539;21.86;6.2474;1.1904;74.8525;3.291;109.73;1117.2;0.3018;4.137;40.6238;20.095;0.7019;8.4795;0.3845;3.646;48.579;3.8144;3.64;77.5104;3.75;1.3421;14.60675;8.5697;0.92345;31.547;6.7704;;1.37625;1;44.187
13/04/2021;132.4843;0.7604;0.0913;5.7058;;1.2554;709.51;6.5494;21.871;6.252;1.1896;;3.304;109.56;1124.3;0.3017;4.134;;20.0735;0.7013;8.547;0.3845;3.62;48.564;3.8342;3.64;77.2535;3.75;1.3427;14.63215;8.5749;0.92535;;6.7782;3.6725;1.37335;1;44.273
14/04/2021;132.4291;0.7672;0.0918;5.693;1.3376;1.2533;708.71;6.538;21.677;6.2163;1.1964;;3.287;108.82;1126.1;0.30145;4.1295;40.5417;20.0583;0.7055;8.4207;0.3845;3.626;;3.8065;3.64;75.6826;;1.3376;14.4742;8.4885;0.92215;;6.7789;3.6725;1.3758;1;44.13
15/04/2021;132.4141;0.7716;0.0919;5.6228;1.3374;1.253;707.25;6.533;21.669;6.2132;1.197;75.1699;;108.88;1119.9;0.30145;4.128;40.5643;19.927;0.7142;8.3904;0.3845;3.62;48.5;3.8014;3.64;76.9808;3.75;1.3374;14.2765;8.4473;0.9237;;6.7631;3.6725;1.3764;1;44.086
16/04/2021;132.4021;0.7745;0.0924;5.6322;1.3356;1.2503;701.98;6.5203;21.633;6.2046;1.1986;74.5607;3.281;108.85;1117.6;;4.127;40.6486;19.9158;0.7161;8.3581;;3.624;48.479;3.7978;;75.5535;;1.3356;;8.443;0.91885;31.271;6.7658;;1.3789;1;44.281
19/04/2021;132.3402;0.7738;0.0924;5.5744;1.3331;1.2519;701.55;6.507;21.52;6.179;1.2035;74.8847;3.265;108.63;1117.9;0.30145;4.1295;40.692;19.8145;0.7134;8.2869;0.3845;3.668;48.393;3.7816;3.64;76.2491;3.75;1.3331;14.24165;8.4303;0.91325;31.243;6.7465;3.6725;1.39195;1;
20/04/2021;132.2792;0.7803;0.0927;5.526;1.3265;1.2572;700.96;6.4948;21.5;6.1709;1.2051;74.7296;3.252;108.19;1118.2;0.3011;4.116;40.6364;19.8877;0.7201;8.2952;0.3845;3.68;48.399;3.7737;3.64;76.0155;3.75;1.3265;14.24545;8.3722;0.91535;31.22;6.7628;3.6725;1.3971;1;44.184
21/04/2021;132.7598;0.7715;0.0924;;1.3293;1.2523;697.19;6.4959;21.563;6.1934;1.2007;;3.256;108.07;1113.4;0.3011;4.116;40.6159;19.874;0.7175;8.3637;0.3845;3.697;48.302;3.795;3.64;76.8198;3.75;1.3293;14.28615;8.4455;0.918;31.312;6.7569;3.6725;1.39345;1;44.18
22/04/2021;132.9503;0.7745;0.0925;5.4964;1.3275;1.25;696.8;6.4866;21.469;6.1735;1.2046;74.9404;3.262;108.03;1117.4;0.3011;4.11;40.6088;19.8865;0.7209;8.3409;0.3845;3.753;;3.7885;3.64;76.4217;3.75;1.3275;14.2698;8.3988;0.9151;31.324;;3.6725;1.39;1;44.081
23/04/2021;133.5662;0.7733;0.0923;5.4781;1.3292;1.2489;705.41;6.4945;21.421;6.1629;1.2066;74.9144;3.255;107.9;1116.3;;4.1115;40.6284;19.8695;0.7172;8.3234;;3.769;48.402;3.7855;;75.0893;;1.3292;14.26345;8.4066;0.915;31.403;6.7662;;1.3889;1;44.061
26/04/2021;133.4518;;0.0926;5.456;1.3252;1.2412;712.54;6.4872;21.353;6.1532;1.2085;74.7672;3.24;107.88;1118.9;0.301;4.1035;40.5452;19.8362;;8.3043;;3.823;48.383;3.7657;3.64;74.768;;1.3252;14.2734;8.3719;0.9145;31.439;6.7753;3.6725;1.3901;1;44.056
27/04/2021;;0.7799;0.0925;5.4418;1.3267;1.2403;707.05;6.4838;21.425;6.1516;1.2088;74.5993;3.241;108.25;1114;0.3011;4.0985;40.5753;19.9785;0.7223;8.2787;0.3845;3.834;48.347;3.7826;3.64;74.9578;3.75;1.3267;;8.3874;0.91345;31.423;6.779;3.6725;1.3911;1;44.05
28/04/2021;133.5125;0.7745;0.0922;5.3999;1.3268;1.2357;702.02;6.4861;21.509;6.1607;1.207;74.4042;;108.92;1110.8;0.3012;4.1025;;19.9712;0.7197;8.268;0.3845;3.8;48.408;3.7939;3.64;74.939;3.75;1.3268;14.33665;8.3941;0.91475;31.404;6.7597;3.6725;1.38665;1;43.964
29/04/2021;133.4051;0.7796;0.0927;5.3656;;1.2292;700.15;6.4676;21.281;6.1308;1.2129;74.0573;3.246;;1112.5;0.301;;;20.0978;0.7281;8.1742;0.3845;3.778;48.44;3.7786;3.64;74.3823;3.75;1.325;14.2157;8.3451;0.90945;31.247;6.7615;3.6725;1.39425;1;43.836
30/04/2021;133.6524;0.7776;0.0924;5.403;1.3263;1.2285;705.09;6.4754;21.428;6.1308;1.2082;74.0232;3.247;108.95;1107.4;0.301;4.1045;40.5117;20.1822;0.7248;8.2381;0.3845;3.783;48.39;3.7746;3.64;74.8451;3.75;1.3263;14.3907;8.3845;0.90945;31.198;6.7412;3.6725;1.3912;1;43.802
03/05/2021;133.9265;0.7714;;5.4081;1.3318;1.2279;711.06;;21.41;6.1744;1.2044;74.1812;3.246;;1109.6;0.3014;4.102;;20.1902;0.7173;8.3162;0.3845;3.807;48.156;;3.64;;3.75;1.3318;14.43865;8.4481;0.91205;;6.7508;3.6725;;1;43.867
04/05/2021;133.7838;0.7743;0.0918;5.4499;1.3323;1.2315;706.29;;21.499;6.1859;1.2021;73.8546;3.252;;1119.3;0.3014;4.1125;40.5586;20.2235;0.7184;8.329;0.3845;3.827;48.088;3.794;3.64;75.2567;3.75;1.3323;14.48875;8.4593;0.9147;;6.7516;3.6725;1.38785;1;44.025
05/05/2021;133.8933;0.7725;0.0917;5.3866;1.3345;1.2272;705.25;;21.487;6.1941;1.2005;73.9666;3.265;;;0.3014;4.117;40.6234;20.2077;0.7171;8.3172;0.3845;3.824;48.043;3.8136;3.64;74.8617;3.75;1.3345;14.4232;8.5016;0.91375;31.183;6.7632;3.6725;1.39135;1;44.097
06/05/2021;133.7473;0.7741;0.092;5.2891;1.337;1.22;703.09;6.4759;21.431;6.1658;1.206;73.9406;3.261;109.3;1121.1;0.3014;4.1245;40.598;20.1838;0.7228;8.3381;0.3845;3.815;48.027;3.8066;3.64;74.577;;1.337;14.26715;8.4717;0.9088;31.202;6.759;3.6725;1.38785;1;43.973
07/05/2021;133.5101;0.7777;0.0925;5.2211;1.3327;1.2156;701.27;6.4618;21.295;6.1664;1.2059;73.7443;3.261;109.13;1125.5;;4.1165;40.6429;19.9223;0.724;8.3029;;3.796;47.979;3.7861;;74.1373;;1.3327;14.24685;8.4097;0.90905;31.234;6.7591;;1.3912;1;43.845
10/05/2021;133.4479;0.7856;0.0933;5.2221;1.3262;;694.47;6.4279;21.027;6.1107;1.2169;73.4135;3.251;108.86;1121.4;0.30085;4.1055;40.6991;19.886;0.7282;8.2183;0.3845;3.773;47.9;3.7493;3.64;;3.75;1.3262;14.0423;8.3255;0.89995;31.116;6.7741;3.6725;1.4098;1;43.969
11/05/2021;133.4601;0.7839;0.0932;5.2397;1.3266;1.2096;693.74;6.4267;21.015;6.1101;1.217;73.4518;3.284;108.9;1114.6;0.30085;4.1158;40.7079;19.8848;0.7262;8.2432;0.3845;3.696;47.825;3.7514;3.64;74.1567;3.75;1.3266;13.9636;8.3517;0.90215;31.096;6.7785;;1.4126;1;
12/05/2021;;0.7795;0.0933;5.2347;1.3293;;700.04;6.4414;21.063;6.1363;1.2118;73.4389;3.279;108.85;1119.1;;4.131;40.6683;20.094;0.7247;8.2739;;;47.87;3.7456;;74.04;;1.3293;13.9778;8.3239;0.90435;31.217;6.758;;1.4143;1;44.056
13/05/2021;;0.7709;;5.2809;;;707.19;6.4536;21.172;;1.2081;;3.296;109.61;1123.5;;;40.687;20.0495;0.7177;;;;;3.7675;;74.3566;;;14.1575;;0.90435;31.332;;;1.4023;1;44.169
14/05/2021;;0.7736;0.093;5.2695;;1.2109;708.64;6.4315;21.024;;1.2123;73.3721;3.283;109.6;1130.6;;;;19.8487;0.7177;8.2549;;3.672;;3.7374;;73.9968;;1.3352;14.1032;8.3814;0.9047;31.356;6.7606;;1.4072;1;44.182
17/05/2021;133.4723;0.7751;0.0929;5.2749;;1.2081;703.17;6.4397;20.996;6.1239;1.2143;73.2423;;109.43;1129.5;0.30095;4.134;40.6911;19.8028;0.7224;;0.3845;3.702;47.825;3.7288;3.64;73.8537;3.75;1.3355;14.1763;8.3475;0.9003;31.427;6.7466;3.6725;1.4096;1;
18/05/2021;133.3842;0.7787;0.0933;5.2582;1.3324;1.2051;715.62;6.4274;20.808;6.0844;1.2222;73.0353;3.273;109.2;1133;0.3008;4.1263;40.727;19.8313;0.7236;8.1922;0.3845;3.723;47.822;3.705;3.64;73.6992;3.75;1.3324;13.9909;8.2998;0.89825;31.465;6.7464;3.6725;1.4191;1;44.053
19/05/2021;;0.7791;0.0935;5.2816;1.3304;1.21;713.63;6.4313;20.835;6.0891;1.2212;72.967;3.264;108.99;;0.3006;4.127;40.6618;19.8143;0.7235;8.2753;0.3845;3.74;47.861;3.7087;3.64;73.6778;3.75;1.3304;14.04635;8.2866;0.9014;31.436;6.7439;3.6725;1.4163;1;44.151
20/05/2021;133.4474;0.7749;0.0932;5.2899;1.3335;1.207;715.31;6.435;20.908;6.0939;1.2203;73.1168;3.264;109.23;1133.1;0.3008;4.139;40.6642;19.881;0.7175;8.3402;0.3845;3.736;47.83;3.7077;3.64;73.6007;3.75;1.3335;14.04635;8.3306;0.9011;31.387;6.7563;3.6725;1.4131;1;44.051
21/05/2021;133.3498;0.7756;0.0935;5.3021;1.3315;;;6.4352;20.879;6.1012;1.2188;73.0233;3.255;108.86;1132.2;;4.143;40.6205;;0.7187;8.3213;;;47.918;3.6778;;73.5803;;1.3315;13.92065;8.304;0.89675;31.392;6.7708;;1.42165;1;
24/05/2021;;0.7739;0.0935;;1.3306;;716.41;6.4306;20.826;;1.2212;72.8961;3.259;108.97;1126.9;0.3008;4.1405;40.7037;19.872;0.717;;0.3845;3.79;47.897;3.6795;3.64;73.5266;3.75;1.3306;13.9595;8.3119;;31.378;6.7747;3.6725;1.4127;1;43.966
25/05/2021;133.2701;0.7753;0.0938;5.3137;1.3272;1.2057;727.09;6.4062;20.749;6.0633;1.2264;72.8045;3.242;108.83;1127.6;0.3006;4.1425;40.694;;0.7215;8.3142;0.3845;3.829;48.019;3.6549;3.64;73.3963;3.75;1.3272;13.8297;8.2665;0.89515;31.34;6.7801;3.6725;1.4159;1;43.937
26/05/2021;133.3128;0.7787;0.094;5.3158;;1.211;734.75;6.3937;20.812;6.0806;1.2229;;3.247;108.8;1122.8;0.3005;;40.6991;19.8783;0.7257;8.3228;0.3845;3.839;48.079;3.6691;3.64;73.4737;3.75;;13.83755;8.2823;0.89465;;6.7592;3.6725;1.41725;1;43.851
27/05/2021;133.4777;0.7748;0.0941;5.2833;1.3242;;732.82;6.3764;20.857;6.0963;1.2198;72.6404;3.248;109.2;1118.6;0.30075;4.1435;40.6514;19.9487;0.7281;8.3582;0.3845;;;3.6929;3.64;73.458;3.75;1.3242;13.7368;8.3096;0.89805;31.28;6.7636;3.6725;1.4125;1;43.78
01/06/2021;133.4166;0.7744;0.0943;5.163;1.3195;1.204;722.11;6.3723;20.83;6.0831;1.2225;72.7714;3.238;109.4;1113.5;0.30075;4.1205;;19.8927;0.7285;8.271;0.3845;3.838;47.723;3.659;3.64;73.2411;3.75;1.3195;13.7802;8.2727;0.8992;31.181;6.7408;3.6725;1.4181;1;43.68
02/06/2021;133.496;0.7742;0.094;5.114;1.3222;1.2052;721.52;6.3886;20.894;6.1025;1.2186;73.2088;3.254;109.62;1107;0.30075;4.126;40.8293;19.9277;0.7263;8.3204;0.3845;3.855;47.666;3.6659;3.64;73.4979;3.75;1.3222;13.7808;8.2714;0.90185;31.158;6.7302;3.6725;1.4124;1;43.63
03/06/2021;133.5936;0.7733;0.0947;;1.3224;1.2103;720.44;6.3961;20.9;6.102;1.2187;73.1197;3.248;109.61;1110.3;0.30075;4.1225;40.8428;;0.7228;8.3286;0.3845;3.85;47.821;;3.64;73.2636;3.75;1.3224;13.5302;8.2869;0.89975;;;3.6725;1.41805;1;43.699
04/06/2021;133.8807;0.7653;0.0942;5.0661;1.3276;1.2084;719.93;6.4069;20.997;6.1375;1.2117;73.0266;3.257;110.25;1111.8;;4.1275;40.8203;19.9328;0.7139;8.3816;;3.816;47.806;3.6931;;73.2721;;1.3276;13.64;8.3418;0.9046;31.235;6.7396;;1.4118;1;43.591
07/06/2021;133.6852;0.7734;0.0949;5.0492;1.3243;1.2073;717.12;6.3946;20.882;6.1149;1.2162;72.8087;3.251;109.55;1117.5;0.30085;;40.824;19.797;;8.262;0.3845;3.883;47.8;3.6656;3.64;72.9294;3.75;1.3243;13.4633;8.2876;0.89955;31.205;6.7422;3.6725;1.41495;1;43.567
08/06/2021;133.612;0.7743;0.0946;5.0483;1.3235;1.2097;716.06;6.3943;20.853;6.1044;1.2182;72.8419;3.243;109.4;1111.2;0.30075;4.121;40.8316;19.7728;0.7224;8.2482;0.3845;;47.692;3.669;3.64;72.8256;3.75;1.3235;13.53245;8.2704;0.8963;31.21;6.7426;3.6725;1.4144;1;43.526
09/06/2021;133.557;0.774;0.0945;5.0527;1.3239;1.2095;717.82;6.3929;20.806;6.0981;1.2195;72.9769;3.244;109.45;1113.7;0.30075;4.1175;40.8585;19.6897;0.7203;8.2426;0.3845;3.879;47.69;3.6545;3.64;72.0829;3.75;1.3239;13.53245;8.2736;0.8956;31.155;6.722;3.6725;1.4174;1;43.561
10/06/2021;133.6731;0.7737;0.094;5.0629;1.3241;;718.98;6.3901;20.859;6.1084;1.2174;72.9947;3.244;109.62;1115.8;0.30075;4.1163;40.8797;19.7002;0.7178;8.3061;0.3845;3.882;47.739;3.6821;3.64;72.1974;3.75;1.3241;13.64775;8.2791;0.89585;31.144;6.7608;3.6725;1.40955;1;43.593
11/06/2021;133.6181;0.7754;0.0946;5.1184;1.3221;1.2148;720.77;6.389;20.899;6.1329;1.2125;72.9844;3.242;109.4;1115;;4.114;40.9527;19.8823;0.7194;8.3157;;3.895;47.728;3.6759;;71.6797;;1.3221;13.57135;8.2477;0.8963;31.085;6.7469;;1.41605;1;43.69
14/06/2021;133.9112;;0.0938;;1.3267;;720.28;;20.984;6.1394;1.2112;73.1893;3.247;109.77;1111.2;0.30085;4.116;40.9975;19.9065;0.7141;8.3246;0.3845;3.897;47.711;3.7185;3.64;;3.75;1.3267;13.79045;8.3179;0.89805;31.12;6.7381;3.6725;1.41085;1;43.634
15/06/2021;133.7585;0.7716;0.0939;;1.3265;;719.17;6.4017;21.017;6.1416;1.2108;73.2765;3.242;110.08;1116.4;0.30085;4.116;41.0013;;0.7135;8.327;0.3845;;47.829;3.7349;3.64;71.8318;3.75;1.3265;13.79995;8.3083;0.89915;31.127;6.7372;3.6725;1.4085;1;43.644
16/06/2021;133.8013;0.7694;0.0937;5.0201;1.3278;1.2191;725.11;6.3973;21.011;6.1338;1.2124;73.3703;;110.1;1117.8;0.30085;4.1195;41.1154;20.0588;0.7134;8.3477;0.3845;3.894;47.962;3.7336;3.64;72.0323;3.75;1.3278;;8.3362;;31.178;6.7494;3.6725;1.4117;1;
17/06/2021;133.9579;0.7632;0.0928;5.0353;1.3366;1.2341;726.62;6.4289;21.371;6.2301;1.1937;73.731;3.26;110.68;1117.7;0.3011;4.1325;41.1222;20.4292;0.7096;8.5426;0.3845;3.906;48.128;3.7931;3.64;72.5048;3.75;1.3366;14.0855;8.5062;0.91485;31.337;6.7556;3.6725;1.3947;1;43.775
18/06/2021;;0.7537;0.0923;5.0308;1.3407;1.2419;735.69;6.4424;21.45;6.2501;1.1898;74.1442;3.265;110.29;1129.5;;4.142;41.1873;20.7002;0.7005;8.6458;;3.935;48.368;3.8198;;72.2216;;1.3407;14.12345;8.5614;0.91875;31.398;6.766;;1.39025;1;43.813
21/06/2021;;0.75;0.0916;5.0367;1.347;1.2377;;6.4677;21.503;6.2538;1.1891;74.1522;3.266;110.23;1132.2;0.3012;4.15;41.2426;20.6;0.6952;8.6345;0.3845;3.951;48.387;3.8214;3.64;73.1987;3.75;1.347;14.2625;8.6269;0.92105;31.564;6.7677;3.6725;1.3879;1;43.686
22/06/2021;;0.7509;0.0918;5.0172;1.3455;1.2356;746.17;6.4725;21.463;6.2519;1.1894;74.13;3.261;110.38;1135.4;0.30105;4.148;41.2491;20.5712;0.6977;8.5924;0.3845;3.968;48.63;3.8132;3.64;73.1661;3.75;1.3455;14.30795;8.5457;0.92025;31.661;6.778;3.6725;1.3882;1;43.583
23/06/2021;134.3346;0.7545;0.0919;4.9513;1.3461;1.2287;749.34;6.4801;21.264;6.2222;1.1951;74.3737;3.257;110.75;1132.4;0.30105;4.1645;41.2641;20.2505;0.6998;8.5118;0.3845;3.974;48.717;3.7878;3.64;72.6671;3.75;1.3461;14.1829;8.4799;0.9182;31.801;6.7759;3.6725;1.3966;1;43.422
24/06/2021;134.359;0.7569;0.092;4.9271;1.3459;1.2316;735.13;6.4755;21.3;6.2301;1.1936;74.2362;;111.06;1135.6;0.30105;4.166;;20.0483;0.705;8.5238;0.3845;3.981;48.791;3.7986;3.64;72.326;3.75;1.3459;14.2331;8.4717;0.9185;31.898;6.7791;3.6725;1.3937;1;43.458
25/06/2021;134.3285;0.7594;0.0921;4.92;1.3424;1.2294;731.1;6.4515;21.325;6.2228;1.195;74.179;;110.98;1135.8;;4.158;;19.793;0.7071;8.482;;3.977;48.838;3.7749;;72.1694;;1.3424;14.1072;;0.91675;31.785;6.7552;;1.39005;1;43.481
28/06/2021;134.3956;0.7591;0.0921;4.9414;1.3442;1.2335;;6.4568;21.411;6.2442;1.191;74.2023;3.261;110.69;1128.8;0.30105;4.151;41.3908;19.8027;0.7068;8.5443;0.3845;3.925;48.57;3.7762;3.64;72.1777;3.75;1.3442;14.26285;8.4708;0.91815;31.901;6.763;3.6725;1.3911;1;43.547
29/06/2021;;0.7563;0.0918;4.9444;1.3435;1.2384;732.25;6.4562;21.435;6.2553;1.1888;74.2183;3.261;110.52;1129.9;0.30105;4.1475;42.1301;19.8157;0.7043;8.5711;0.3845;;48.604;3.7914;3.64;72.3723;3.75;1.3435;14.34855;8.5304;0.92095;32.012;6.7473;3.6725;1.38395;1;43.47
30/06/2021;134.5843;0.7518;0.0916;5.0016;1.3444;1.2394;735.28;6.4589;21.439;6.2573;1.1884;74.3456;3.26;110.5;1130;0.30105;4.1543;42.6324;19.9062;0.6998;8.5592;0.3845;3.849;48.544;3.8035;3.64;72.7234;3.75;1.3444;14.2924;8.5103;0.9229;32.05;6.7474;3.6725;1.3863;1;43.577
01/07/2021;134.7915;0.7483;;5.0049;1.3463;;727.76;6.4625;21.462;6.2572;1.1884;74.3943;3.261;111.09;1129.5;0.3012;4.1545;;20.0368;0.6989;8.5918;0.3845;3.856;48.704;3.8149;3.64;72.9086;3.75;1.3463;14.28225;8.5592;0.9251;32.023;6.7291;3.6725;1.37905;1;43.655
06/07/2021;134.5966;0.7578;0.0919;5.1639;1.3442;1.2446;734.66;6.4599;;6.2816;1.1838;74.3289;3.263;110.86;1130.3;0.301;4.1535;42.9729;19.9658;0.7071;8.629;0.3845;3.943;49.229;3.8021;3.64;73.266;3.75;1.3442;14.22875;8.5279;0.92285;32.131;6.7578;3.6725;1.3848;1;43.884
07/07/2021;134.8889;0.7504;0.0913;5.2322;1.3476;1.2475;743.25;6.4651;21.714;6.2853;1.1831;74.7438;3.27;110.5;1131.8;0.301;4.1595;42.9957;19.9915;0.7018;8.6616;0.3845;3.951;49.411;3.8225;3.64;74.058;3.75;1.3476;14.3128;8.584;0.92375;32.295;6.7639;3.6725;1.3824;1;44.021
08/07/2021;134.9864;0.746;0.0912;5.2581;1.3524;1.254;751.36;6.4802;21.874;6.282;1.1838;74.6979;3.279;110.56;1137.6;0.3011;4.1715;;20.007;0.6984;8.7969;0.3845;3.965;49.786;3.8408;3.64;75.1952;3.75;1.3524;14.375;8.6342;0.91715;32.451;6.7683;3.6725;1.3771;1;44.023
09/07/2021;134.8098;0.7427;0.0913;5.237;1.3537;1.2476;753.67;6.4859;21.757;6.2715;1.1858;74.6446;3.278;109.9;1143.4;;4.1865;42.9867;19.88;0.6926;8.7161;;3.955;49.87;3.8427;;74.4675;;1.3537;14.2546;8.6024;0.91455;32.664;6.7738;;1.3809;1;43.849
12/07/2021;134.6453;0.7474;0.0914;5.2233;1.3518;1.2471;748.7;6.4747;21.706;6.2753;1.1852;74.466;3.284;110.16;1148.3;0.3006;4.19;42.9135;19.8577;0.6988;8.7141;0.3845;3.951;50.083;3.8378;3.64;74.6336;;1.3518;14.2546;8.586;0.91625;32.612;6.7567;3.6725;1.38545;1;43.919
13/07/2021;134.7611;0.7488;0.0912;5.1764;1.3504;1.2514;744.1;6.4643;21.656;6.28;1.1844;74.4884;3.278;110.38;1146.4;0.3006;4.1895;42.8199;19.9988;0.7003;8.7036;0.3845;;50.111;3.8533;3.64;74.0589;3.75;1.3504;14.5878;8.5768;0.91575;32.613;6.763;3.6725;1.3857;1;43.956
14/07/2021;134.9985;0.746;0.0902;5.0874;1.3553;1.2497;746.56;6.4756;21.711;6.2966;1.1812;74.5708;3.278;110.65;1145.1;0.30075;4.1995;42.7499;;0.699;8.747;0.3845;3.958;;3.8955;3.64;74.1236;3.75;1.3553;;8.6507;0.9193;32.649;6.7547;3.6725;1.38625;1;43.836
15/07/2021;134.828;0.7478;0.091;5.0994;;1.2572;747.93;6.46;21.664;6.2982;1.1809;74.5187;3.266;109.91;1150.3;0.30055;4.1955;42.8094;19.9412;0.7013;8.7902;0.3845;3.954;50.178;3.8629;3.64;74.2197;3.75;1.3536;15.56125;8.6393;0.91515;32.649;6.7536;3.6725;1.3876;1;43.865
16/07/2021;134.9803;0.7439;0.0907;5.0935;1.3546;1.2593;;6.4692;21.633;6.3024;1.1802;74.6232;3.281;109.89;1143.7;;4.2005;42.8336;19.8537;0.6993;8.8017;;3.902;50.279;3.8808;;74.1656;;1.3546;14.39325;8.6777;0.92005;32.751;6.6995;;1.38055;1;43.897
19/07/2021;135.0778;0.7382;;5.1972;1.3577;1.2759;754.17;6.4831;21.759;6.3213;1.1766;74.7902;3.298;109.87;1141.1;;4.218;42.8939;20;0.6984;8.9563;;3.931;50.203;3.8968;;74.3463;;1.3577;14.4932;8.7127;0.92115;32.869;6.7416;;1.3704;1;43.992
