date;topix_open;topix_max;topix_min;topix_close;topix_closed_ajusted;topix_volume;euro_open;euro_max;euro_min;euro_close;euro_closed_ajusted;euro_volume;sp500_open;sp500_max;sp500_min;sp500_close;sp500_closed_ajusted;sp500_volume;sse_open;sse_max;sse_min;sse_close;sse_closed_ajusted;sse_volume;nasdaq_open;nasdaq_max;nasdaq_min;nasdaq_close;nasdaq_closed_ajusted;nasdaq_volume
27/03/2020;1500.00;1510.00;1471.00;1508.00;1508.00;5566920.00;860.66;866.50;832.80;843.39;843.39;407858300.00;2555.87;2615.91;2520.02;2541.47;2541.47;6194330000.00;2792.98;2805.55;2771.76;2772.20;2772.20;240800.00;7554.25;7716.24;7491.14;7502.38;7502.38;3977010000.00
30/03/2020;1473.00;1511.00;1460.00;1510.00;1510.00;5679020.00;847.52;850.95;820.56;850.89;850.89;336435900.00;2558.98;2631.80;2545.28;2626.65;2626.65;5746220000.00;2739.72;2759.10;2723.05;2747.21;2747.21;239700.00;7583.46;7784.35;7539.97;7774.15;7774.15;3846900000.00
31/03/2020;1503.00;1512.00;1467.00;1473.00;1473.00;3968970.00;861.19;868.55;841.98;858.11;858.11;416224000.00;2614.69;2641.39;2571.15;2584.59;2584.59;6568290000.00;2767.31;2771.17;2743.11;2750.30;2750.30;218600.00;7740.06;7880.31;7642.86;7700.10;7700.10;4059700000.00
01/04/2020;1455.00;1467.00;1406.00;1415.00;1415.00;4209340.00;833.57;835.81;823.08;827.86;827.86;386339800.00;2498.08;2522.75;2447.49;2470.50;2470.50;5947900000.00;2743.54;2773.36;2731.08;2734.52;2734.52;217300.00;7459.50;7566.37;7301.98;7360.58;7360.58;3685510000.00
02/04/2020;1406.00;1415.00;1393.00;1397.00;1397.00;2887430.00;834.44;839.58;817.94;832.84;832.84;399757100.00;2458.54;2533.22;2455.79;2526.90;2526.90;6454990000.00;2720.23;2780.64;2719.90;2780.64;2780.64;217900.00;7317.45;7501.70;7307.95;7487.31;7487.31;3608190000.00
03/04/2020;1455.00;1467.00;1380.00;1396.00;1396.00;2246780.00;829.15;831.61;817.76;819.98;819.98;410037000.00;2514.92;2538.18;2459.96;2488.65;2488.65;6087190000.00;2773.58;2780.59;2754.07;2763.99;2763.99;200800.00;7477.27;7518.72;7288.11;7373.08;7373.08;3279100000.00
06/04/2020;1395.00;1455.00;1392.00;1448.00;1448.00;4419280.00;848.07;856.17;841.62;854.82;854.82;381895900.00;2578.28;2676.85;2574.57;2663.68;2663.68;6391860000.00;;;;;;;7660.17;7938.33;7617.79;7913.24;7913.24;3849100000.00
07/04/2020;1477.00;1488.00;1445.00;1475.00;1475.00;4815820.00;880.12;886.52;861.43;872.62;872.62;405080600.00;2738.65;2756.89;2657.67;2659.41;2659.41;7040720000.00;2806.97;2823.28;2801.84;2820.76;2820.76;270200.00;8129.99;8146.43;7881.22;7887.26;7887.26;4069410000.00
08/04/2020;1478.00;1506.00;1465.00;1499.00;1499.00;2897010.00;866.17;874.39;856.63;874.39;874.39;262515300.00;2685.00;2760.75;2663.30;2749.98;2749.98;5856370000.00;2805.92;2823.21;2800.30;2815.37;2815.37;243500.00;7975.72;8114.43;7901.94;8090.90;8090.90;3470730000.00
09/04/2020;1495.00;1495.00;1470.00;1486.00;1486.00;3657240.00;887.69;894.71;871.13;887.87;887.87;353263700.00;2776.99;2818.57;2762.36;2789.82;2789.82;7880140000.00;2825.84;2832.40;2820.43;2825.90;2825.90;238200.00;8169.01;8227.91;8072.32;8153.58;8153.58;4123670000.00
10/04/2020;1492.00;1504.00;1469.00;1503.00;1503.00;3053080.00;;;;;;;;;;;;;2827.19;2833.01;2789.98;2796.63;2796.63;233500.00;;;;;;
13/04/2020;1488.00;1496.00;1473.00;1473.00;1473.00;1585900.00;;;;;;;2782.46;2782.46;2721.17;2761.63;2761.63;5274310000.00;2784.60;2792.89;2774.08;2783.05;2783.05;177100.00;8127.69;8200.44;8035.95;8192.42;8192.42;3146860000.00
14/04/2020;1480.00;1509.00;1477.00;1503.00;1503.00;2246450.00;896.87;897.88;885.64;888.89;888.89;305191300.00;2805.10;2851.85;2805.10;2846.06;2846.06;5567400000.00;2794.80;2827.30;2789.43;2827.28;2827.28;202700.00;8353.21;8531.11;8338.08;8515.74;8515.74;3732820000.00
15/04/2020;1503.00;1513.00;1495.00;1508.00;1508.00;1942120.00;887.60;889.73;854.39;857.04;857.04;337406000.00;2795.64;2801.88;2761.54;2783.36;2783.36;5203390000.00;2826.66;2829.75;2808.70;2811.17;2811.17;205600.00;8355.96;8464.66;8308.79;8393.18;8393.18;3333750000.00
16/04/2020;1485.00;1497.00;1478.00;1494.00;1494.00;2425020.00;867.35;868.95;852.52;857.71;857.71;329227200.00;2799.34;2806.51;2764.32;2799.55;2799.55;5179990000.00;2798.43;2823.34;2796.84;2819.94;2819.94;203000.00;8479.11;8560.16;8393.27;8532.36;8532.36;3995870000.00
17/04/2020;1513.00;1530.00;1503.00;1513.00;1513.00;3103710.00;881.69;891.57;878.03;883.28;883.28;359681100.00;2842.43;2879.22;2830.88;2874.56;2874.56;5792140000.00;2835.56;2854.96;2830.02;2838.50;2838.50;245700.00;8667.48;8670.30;8531.69;8650.14;8650.14;4335020000.00
20/04/2020;1502.00;1511.00;1501.00;1505.00;1505.00;1963280.00;888.82;889.33;871.67;889.15;889.15;235213900.00;2845.62;2868.98;2820.43;2823.16;2823.16;5220160000.00;2840.41;2852.99;2833.26;2852.55;2852.55;211800.00;8553.38;8684.91;8553.38;8560.73;8560.73;3796950000.00
21/04/2020;1489.00;1499.00;1481.00;1487.00;1487.00;1659210.00;879.40;880.29;858.01;858.01;858.01;286195900.00;2784.81;2785.54;2727.10;2736.56;2736.56;5075830000.00;2842.24;2842.24;2808.02;2827.01;2827.01;233200.00;8460.69;8480.29;8215.69;8263.23;8263.23;3756290000.00
22/04/2020;1474.00;1484.00;1461.00;1474.00;1474.00;3275240.00;863.68;871.77;861.10;870.80;870.80;250094400.00;2787.89;2815.10;2775.95;2799.31;2799.31;5049660000.00;2814.07;2843.98;2808.48;2843.98;2843.98;217300.00;8434.55;8537.31;8404.54;8495.38;8495.38;3025060000.00
23/04/2020;1482.00;1496.00;1481.00;1495.00;1495.00;1197980.00;875.80;885.07;866.37;877.91;877.91;248790600.00;2810.42;2844.90;2794.26;2797.80;2797.80;5756520000.00;2850.51;2853.64;2835.90;2838.50;2838.50;248800.00;8528.84;8635.23;8475.20;8494.75;8494.75;3734720000.00
24/04/2020;1491.00;1494.00;1481.00;1492.00;1492.00;2307950.00;864.73;876.58;862.19;865.80;865.80;243144800.00;2812.64;2842.71;2791.76;2836.74;2836.74;5374480000.00;2834.94;2834.94;2802.50;2808.53;2808.53;235200.00;8530.08;8642.93;8464.42;8634.52;8634.52;3673170000.00
27/04/2020;1499.00;1522.00;1498.00;1517.00;1517.00;1860190.00;881.66;886.07;877.83;886.07;886.07;204639000.00;2854.65;2887.72;2852.89;2878.48;2878.48;5194260000.00;2812.24;2832.67;2802.96;2815.50;2815.50;210100.00;8717.98;8754.57;8697.37;8730.16;8730.16;3678460000.00
28/04/2020;1519.00;1523.00;1509.00;1522.00;1522.00;2654840.00;886.90;904.73;884.06;900.85;900.85;292455000.00;2909.96;2921.15;2860.71;2863.39;2863.39;5672880000.00;2819.99;2821.75;2758.25;2810.02;2810.02;253900.00;8825.69;8830.57;8600.70;8607.73;8607.73;3707540000.00
29/04/2020;;;;;;;900.83;920.68;899.17;919.99;919.99;294874100.00;2918.46;2954.86;2912.16;2939.51;2939.51;6620140000.00;2801.38;2831.76;2800.74;2822.44;2822.44;202100.00;8802.70;8957.27;8765.01;8914.71;8914.71;4378540000.00
30/04/2020;1556.00;1556.00;1533.00;1533.00;1533.00;3216630.00;923.15;926.99;897.30;899.87;899.87;396197700.00;2930.91;2930.91;2892.47;2912.43;2912.43;6523120000.00;2832.38;2865.59;2832.38;2860.08;2860.08;242500.00;8911.02;8926.11;8825.83;8889.55;8889.55;4316380000.00
01/05/2020;1525.00;1525.00;1495.00;1502.00;1502.00;3417750.00;;;;;;;2869.09;2869.09;2821.61;2830.71;2830.71;4753160000.00;;;;;;;8681.29;8754.46;8566.84;8604.95;8604.95;3722520000.00
04/05/2020;;;;;;;870.19;870.89;860.21;863.56;863.56;360736200.00;2815.01;2844.24;2797.85;2842.74;2842.74;4723140000.00;;;;;;;8555.32;8715.82;8537.83;8710.71;8710.71;3422150000.00
05/05/2020;;;;;;;877.74;882.49;869.87;882.25;882.25;264485700.00;2868.88;2898.23;2863.55;2868.44;2868.44;5129590000.00;;;;;;;8809.66;8909.96;8781.31;8809.12;8809.12;3913360000.00
06/05/2020;;;;;;;883.33;883.84;874.18;875.01;875.01;239020600.00;2883.14;2891.11;2847.65;2848.42;2848.42;4861920000.00;2831.63;2879.26;2830.65;2878.14;2878.14;249800.00;8874.70;8933.25;8819.37;8854.39;8854.39;3620030000.00
07/05/2020;1489.00;1500.00;1486.00;1500.00;1500.00;1814850.00;879.90;889.75;878.37;889.75;889.75;212705800.00;2878.26;2901.92;2876.48;2881.19;2881.19;5164640000.00;2876.47;2882.02;2864.58;2871.52;2871.52;226700.00;8973.78;9015.99;8932.86;8979.66;8979.66;3762070000.00
08/05/2020;1516.00;1532.00;1513.00;1529.00;1529.00;1312190.00;897.43;902.07;893.82;900.37;900.37;165441800.00;2908.83;2932.16;2902.88;2929.80;2929.80;4857160000.00;2882.71;2903.80;2879.20;2895.34;2895.34;226800.00;9056.89;9125.98;9018.21;9121.32;9121.32;3777340000.00
11/05/2020;1544.00;1559.00;1542.00;1553.00;1553.00;2055610.00;904.83;906.73;888.92;895.57;895.57;219111100.00;2915.46;2944.25;2903.44;2930.19;2930.19;4807320000.00;2901.57;2914.28;2884.38;2894.80;2894.80;225100.00;9054.91;9241.92;9053.17;9192.34;9192.34;3898690000.00
12/05/2020;1553.00;1557.00;1547.00;1550.00;1550.00;1636020.00;892.11;897.66;889.74;893.34;893.34;263041900.00;2939.50;2945.82;2869.59;2870.12;2870.12;5107710000.00;2894.62;2897.90;2871.23;2891.56;2891.56;197100.00;9225.15;9250.96;9000.07;9002.55;9002.55;4315070000.00
13/05/2020;1531.00;1553.00;1531.00;1547.00;1547.00;2646120.00;883.53;885.04;872.79;874.29;874.29;287385400.00;2865.86;2874.14;2793.15;2820.00;2820.00;6143130000.00;2882.96;2900.26;2875.53;2898.05;2898.05;185100.00;9006.05;9074.16;8752.68;8863.17;8863.17;4244110000.00
14/05/2020;1538.00;1540.00;1517.00;1519.00;1519.00;3117600.00;862.55;866.56;843.63;856.16;856.16;335160000.00;2794.54;2852.80;2766.64;2852.50;2852.50;5641920000.00;2887.06;2887.06;2869.18;2870.34;2870.34;197800.00;8788.04;8945.71;8705.25;8943.72;8943.72;3945080000.00
15/05/2020;1532.00;1534.00;1511.00;1529.00;1529.00;3697470.00;866.04;869.35;854.40;858.52;858.52;301423700.00;2829.95;2865.01;2816.78;2863.70;2863.70;5477040000.00;2880.71;2884.22;2863.37;2868.46;2868.46;189000.00;8839.99;9018.40;8821.38;9014.56;9014.56;4221500000.00
18/05/2020;1531.00;1537.00;1522.00;1533.00;1533.00;1891660.00;873.68;898.00;872.77;896.62;896.62;293646700.00;2913.86;2968.09;2913.86;2953.91;2953.91;6364290000.00;2872.52;2889.98;2862.27;2875.42;2875.42;226000.00;9177.15;9267.22;9154.35;9234.83;9234.83;4318310000.00
19/05/2020;1564.00;1567.00;1554.00;1559.00;1559.00;2075660.00;901.06;901.06;883.34;890.14;890.14;358410900.00;2948.59;2964.21;2922.35;2922.94;2922.94;4969330000.00;2897.69;2900.22;2887.58;2898.58;2898.58;197200.00;9227.46;9317.25;9183.25;9185.10;9185.10;4144770000.00
20/05/2020;1556.00;1575.00;1556.00;1568.00;1568.00;1996770.00;886.19;902.58;880.86;902.29;902.29;268111500.00;2953.63;2980.29;2953.63;2971.61;2971.61;4992970000.00;2896.47;2896.47;2876.18;2883.74;2883.74;210500.00;9305.62;9392.82;9304.20;9375.78;9375.78;4292470000.00
21/05/2020;1575.00;1576.00;1562.00;1567.00;1567.00;1460610.00;889.99;900.92;888.33;890.86;890.86;224353600.00;2969.95;2978.50;2938.57;2948.51;2948.51;4966940000.00;2890.72;2891.52;2864.21;2867.92;2867.92;203500.00;9375.19;9405.25;9254.85;9284.88;9284.88;3725950000.00
22/05/2020;1567.00;1569.00;1547.00;1550.00;1550.00;1349340.00;877.96;894.31;875.25;890.87;890.87;261536900.00;2948.05;2956.76;2933.59;2955.45;2955.45;3952800000.00;2863.05;2863.05;2808.02;2813.76;2813.76;209100.00;9278.55;9328.28;9239.41;9324.59;9324.59;3641830000.00
25/05/2020;1573.00;1577.00;1566.00;1577.00;1577.00;1335040.00;897.81;907.89;893.02;907.89;907.89;149948500.00;;;;;;;2816.24;2821.50;2802.47;2817.97;2817.97;172900.00;;;;;;
26/05/2020;1592.00;1615.00;1588.00;1612.00;1612.00;2210720.00;917.52;921.27;913.30;919.37;919.37;322679600.00;3004.08;3021.72;2988.17;2991.77;2991.77;5837060000.00;2827.90;2848.34;2825.90;2846.55;2846.55;174600.00;9501.21;9501.21;9333.16;9340.22;9340.22;4432310000.00
27/05/2020;1614.00;1628.00;1606.00;1626.00;1626.00;1842880.00;921.19;931.13;917.94;927.24;927.24;425476600.00;3015.65;3036.25;2969.75;3036.13;3036.13;6371230000.00;2847.32;2849.00;2831.93;2836.80;2836.80;198100.00;9346.12;9414.62;9144.28;9412.36;9412.36;4462450000.00
28/05/2020;1641.00;1660.00;1633.00;1660.00;1660.00;3109740.00;932.64;944.62;930.17;943.02;943.02;318602500.00;3046.61;3068.67;3023.40;3029.73;3029.73;5402670000.00;2838.21;2861.92;2820.15;2846.22;2846.22;207500.00;9392.99;9523.64;9345.28;9368.99;9368.99;4064220000.00
29/05/2020;1648.00;1655.00;1638.00;1640.00;1640.00;1861210.00;935.35;941.04;928.31;930.25;930.25;522157500.00;3025.17;3049.17;2998.61;3044.31;3044.31;7275080000.00;2835.58;2855.38;2829.63;2852.35;2852.35;206800.00;9382.35;9505.55;9324.73;9489.87;9489.87;4710060000.00
01/06/2020;1641.00;1652.00;1638.00;1646.00;1646.00;1928230.00;945.78;945.78;934.40;943.48;943.48;209946500.00;3038.78;3062.18;3031.54;3055.73;3055.73;4673410000.00;2871.96;2917.15;2871.96;2915.43;2915.43;260200.00;9471.42;9571.28;9462.32;9552.05;9552.05;3824770000.00
02/06/2020;1654.00;1672.00;1652.00;1665.00;1665.00;2203300.00;950.73;962.10;948.08;958.97;958.97;313567100.00;3064.78;3081.07;3051.64;3080.82;3080.82;5187230000.00;2916.32;2926.36;2909.13;2921.40;2921.40;256100.00;9566.53;9611.22;9472.08;9608.38;9608.38;3962460000.00
03/06/2020;1691.00;1692.00;1668.00;1680.00;1680.00;2300730.00;967.75;988.98;967.63;988.16;988.16;394356700.00;3098.90;3130.94;3098.90;3122.87;3122.87;5989560000.00;2930.39;2942.76;2922.66;2923.37;2923.37;255700.00;9651.86;9707.78;9627.17;9682.91;9682.91;4638380000.00
04/06/2020;1696.00;1698.00;1669.00;1685.00;1685.00;2662610.00;982.77;992.75;978.28;986.66;986.66;352651500.00;3111.56;3128.91;3090.41;3112.35;3112.35;6428130000.00;2931.84;2932.97;2910.75;2919.25;2919.25;226600.00;9649.65;9716.14;9560.41;9615.81;9615.81;6074320000.00
05/06/2020;1679.00;1693.00;1675.00;1690.00;1690.00;2366670.00;994.58;1015.10;994.51;1014.74;1014.74;454929800.00;3163.84;3211.72;3163.84;3193.93;3193.93;8617590000.00;2923.19;2930.80;2909.12;2930.80;2930.80;217400.00;9703.54;9845.69;9685.35;9814.08;9814.08;6572850000.00
08/06/2020;1712.00;1712.00;1699.00;1711.00;1711.00;2286330.00;1006.53;1014.20;1003.09;1007.55;1007.55;397581900.00;3199.92;3233.13;3196.00;3232.39;3232.39;8437380000.00;2941.98;2950.07;2934.21;2937.77;2937.77;231100.00;9823.44;9927.13;9780.61;9924.75;9924.75;6143120000.00
09/06/2020;1712.00;1715.00;1699.00;1711.00;1711.00;2507900.00;1010.00;1012.29;987.38;995.21;995.21;394651600.00;3213.32;3222.71;3193.11;3207.18;3207.18;6382620000.00;2939.53;2957.12;2932.94;2956.11;2956.11;209000.00;9867.19;10002.50;9863.27;9953.75;9953.75;5281860000.00
10/06/2020;1701.00;1712.00;1697.00;1708.00;1708.00;1865760.00;1000.13;1006.76;987.93;989.21;989.21;308925100.00;3213.42;3223.27;3181.49;3190.14;3190.14;6570840000.00;2951.28;2951.33;2934.84;2943.75;2943.75;207900.00;10012.32;10086.89;9962.58;10020.35;10020.35;5128400000.00
11/06/2020;1688.00;1695.00;1669.00;1671.00;1671.00;1672430.00;966.69;971.65;947.73;947.73;947.73;399508600.00;3123.53;3123.53;2999.49;3002.10;3002.10;7018890000.00;2939.79;2952.65;2912.19;2920.90;2920.90;233700.00;9791.24;9868.08;9491.31;9492.73;9492.73;5271000000.00
12/06/2020;1632.00;1653.00;1618.00;1645.00;1645.00;3517490.00;940.89;969.14;937.52;953.39;953.39;326070200.00;3071.04;3088.42;2984.47;3041.31;3041.31;5832250000.00;2876.80;2930.25;2872.62;2919.74;2919.74;236000.00;9715.87;9768.64;9413.62;9588.81;9588.81;4366190000.00
15/06/2020;1637.00;1652.00;1609.00;1610.00;1610.00;2691840.00;931.16;953.18;926.94;948.84;948.84;296765800.00;2993.76;3079.76;2965.66;3066.59;3066.59;5740660000.00;2908.28;2922.54;2890.03;2890.03;2890.03;243200.00;9426.90;9756.07;9403.00;9726.02;9726.02;4440650000.00
16/06/2020;1646.00;1678.00;1639.00;1673.00;1673.00;1363510.00;969.63;986.91;965.53;977.45;977.45;352573300.00;3131.00;3153.45;3076.06;3124.74;3124.74;5829240000.00;2912.83;2931.78;2909.13;2931.75;2931.75;223300.00;9949.78;9963.63;9748.38;9895.87;9895.87;4639860000.00
17/06/2020;1673.00;1673.00;1658.00;1665.00;1665.00;1440030.00;977.86;990.22;977.61;985.62;985.62;291121300.00;3136.13;3141.16;3108.03;3113.49;3113.49;4549390000.00;2932.67;2936.62;2919.04;2935.87;2935.87;234700.00;9943.31;9991.21;9891.81;9910.53;9910.53;4249680000.00
18/06/2020;1660.00;1667.00;1645.00;1664.00;1664.00;1971400.00;982.55;991.55;973.55;980.97;980.97;262267400.00;3101.64;3120.00;3093.51;3115.34;3115.34;4429030000.00;2929.88;2942.90;2920.11;2939.32;2939.32;258700.00;9892.48;9959.20;9885.66;9943.05;9943.05;4294740000.00
19/06/2020;1669.00;1671.00;1654.00;1663.00;1663.00;828750.00;988.11;994.31;984.92;985.42;985.42;579360400.00;3140.29;3155.53;3083.11;3097.74;3097.74;8327780000.00;2938.79;2973.32;2935.82;2967.63;2967.63;264300.00;10042.13;10053.91;9872.94;9946.12;9946.12;6068130000.00
22/06/2020;1655.00;1667.00;1653.00;1660.00;1660.00;966930.00;976.11;990.42;971.86;979.67;979.67;218999400.00;3094.42;3120.92;3079.39;3117.86;3117.86;4665380000.00;2966.90;2983.44;2959.03;2965.27;2965.27;267900.00;9945.49;10059.61;9916.60;10056.48;10056.48;4468000000.00
23/06/2020;1670.00;1678.00;1648.00;1665.00;1665.00;1200900.00;985.84;999.11;984.45;993.85;993.85;260898500.00;3138.70;3154.90;3127.12;3131.29;3131.29;4704830000.00;2960.89;2972.40;2949.85;2970.62;2970.62;225200.00;10130.83;10221.85;10112.44;10131.37;10131.37;5712450000.00
24/06/2020;1661.00;1666.00;1656.00;1657.00;1657.00;1115110.00;988.35;991.01;965.00;965.00;965.00;258651800.00;3114.40;3115.01;3032.13;3050.33;3050.33;5587200000.00;2972.98;2982.94;2971.22;2979.55;2979.55;213200.00;10092.92;10137.50;9842.22;9909.17;9909.17;5549440000.00
25/06/2020;1643.00;1650.00;1633.00;1640.00;1640.00;1127370.00;962.72;975.79;950.31;972.26;972.26;267667200.00;3046.60;3086.25;3024.01;3083.76;3083.76;4815420000.00;;;;;;;9899.36;10023.28;9810.47;10017.00;10017.00;4709620000.00
26/06/2020;1651.00;1662.00;1649.00;1660.00;1660.00;1641040.00;980.50;988.98;970.51;971.07;971.07;0.00;3073.20;3073.73;3004.63;3009.05;3009.05;8098120000.00;;;;;;;9995.12;10000.67;9749.07;9757.22;9757.22;7279230000.00
29/06/2020;1640.00;1642.00;1627.00;1628.00;1628.00;1445260.00;967.72;981.50;963.71;975.60;975.60;236239600.00;3018.59;3053.89;2999.74;3053.24;3053.24;4462770000.00;2973.08;2977.91;2951.77;2961.52;2961.52;220600.00;9771.72;9877.34;9663.61;9874.15;9874.15;4306120000.00
30/06/2020;1654.00;1656.00;1632.00;1632.00;1632.00;1637260.00;979.86;981.65;969.94;976.54;976.54;269337000.00;3050.20;3111.51;3047.83;3100.29;3100.29;4696280000.00;2965.10;2990.82;2965.10;2984.67;2984.67;215000.00;9875.29;10085.59;9863.67;10058.77;10058.77;4474000000.00
01/07/2020;1640.00;1641.00;1612.00;1619.00;1619.00;2235160.00;977.63;982.97;962.36;977.13;977.13;239573400.00;3105.92;3128.44;3101.17;3115.86;3115.86;4443130000.00;2991.18;3026.19;2984.98;3025.98;3025.98;273300.00;10063.67;10197.19;10048.04;10154.63;10154.63;4595970000.00
02/07/2020;1623.00;1631.00;1616.00;1625.00;1625.00;1029550.00;985.18;1001.61;983.85;998.32;998.32;285914000.00;3143.64;3165.81;3124.52;3130.01;3130.01;4190830000.00;3023.72;3092.44;3021.67;3090.57;3090.57;391100.00;10268.67;10310.36;10194.06;10207.63;10207.63;4017530000.00
03/07/2020;1632.00;1633.00;1618.00;1633.00;1633.00;1083690.00;1000.24;1001.90;988.97;992.87;992.87;153576000.00;;;;;;;3104.00;3152.81;3104.00;3152.81;3152.81;458800.00;;;;;;
06/07/2020;1637.00;1660.00;1636.00;1659.00;1659.00;2003350.00;1011.85;1012.89;1002.98;1008.05;1008.05;224021000.00;3155.29;3182.59;3155.29;3179.72;3179.72;4736450000.00;3187.84;3337.27;3187.84;3332.88;3332.88;643900.00;10360.38;10462.05;10354.98;10433.65;10433.65;4529480000.00
07/07/2020;1658.00;1660.00;1646.00;1653.00;1653.00;1638700.00;1003.60;1003.73;995.72;1002.64;1002.64;202133600.00;3166.44;3184.15;3142.93;3145.32;3145.32;4563700000.00;3380.95;3407.08;3336.24;3345.34;3345.34;657800.00;10412.46;10518.98;10337.98;10343.89;10343.89;4314110000.00
08/07/2020;1644.00;1659.00;1637.00;1638.00;1638.00;2812820.00;998.29;1004.18;992.65;994.93;994.93;211737800.00;3153.07;3171.80;3136.53;3169.94;3169.94;4927700000.00;3337.55;3421.53;3327.71;3403.44;3403.44;587100.00;10409.35;10494.63;10350.96;10492.50;10492.50;3999180000.00
09/07/2020;1603.00;1616.00;1597.00;1604.00;1604.00;2404220.00;999.88;1001.31;983.58;985.33;985.33;209265400.00;3176.17;3179.78;3115.70;3152.05;3152.05;4829020000.00;3403.48;3456.97;3393.64;3450.59;3450.59;620000.00;10563.72;10578.10;10379.91;10547.75;10547.75;3992920000.00
10/07/2020;1603.00;1603.00;1582.00;1583.00;1583.00;1594290.00;980.13;994.51;978.82;993.70;993.70;200999300.00;3152.47;3186.82;3136.22;3185.04;3185.04;4515340000.00;3418.94;3433.11;3372.51;3383.32;3383.32;556100.00;10545.91;10622.35;10447.01;10617.44;10617.44;3509810000.00
13/07/2020;1605.00;1621.00;1602.00;1621.00;1621.00;840840.00;1005.01;1008.77;995.85;1007.97;1007.97;188415200.00;3205.08;3235.32;3149.43;3155.22;3155.22;4890780000.00;3379.39;3458.79;3369.04;3443.29;3443.29;558000.00;10729.92;10824.78;10368.04;10390.84;10390.84;4822050000.00
14/07/2020;1609.00;1616.00;1606.00;1612.00;1612.00;726370.00;994.68;997.48;985.13;997.48;997.48;227837300.00;3141.11;3200.95;3127.66;3197.52;3197.52;4476170000.00;3435.02;3451.22;3366.08;3414.62;3414.62;543200.00;10310.25;10497.83;10182.46;10488.58;10488.58;4419480000.00
15/07/2020;1628.00;1638.00;1625.00;1636.00;1636.00;1485940.00;1005.47;1019.96;1003.80;1013.36;1013.36;242905900.00;3225.98;3238.28;3200.76;3226.56;3226.56;4669760000.00;3422.08;3432.45;3345.75;3361.30;3361.30;492000.00;10576.72;10604.67;10420.54;10550.49;10550.49;4610540000.00
16/07/2020;1636.00;1638.00;1624.00;1627.00;1627.00;844240.00;1006.22;1010.97;1000.53;1008.60;1008.60;180863000.00;3208.36;3220.39;3198.59;3215.57;3215.57;3961230000.00;3356.36;3373.53;3209.73;3210.10;3210.10;490600.00;10443.87;10499.79;10364.39;10473.83;10473.83;4237290000.00
17/07/2020;1628.00;1630.00;1617.00;1621.00;1621.00;626840.00;1009.75;1010.28;1003.34;1006.22;1006.22;217387800.00;3224.21;3233.52;3205.65;3224.73;3224.73;3993830000.00;3214.40;3252.78;3181.27;3214.13;3214.13;359700.00;10500.52;10532.62;10421.21;10503.19;10503.19;4334280000.00
20/07/2020;1627.00;1627.00;1612.00;1623.00;1623.00;685280.00;1004.53;1013.71;995.94;1012.81;1012.81;182411700.00;3224.29;3258.61;3215.16;3251.84;3251.84;3971200000.00;3243.91;3314.15;3220.68;3314.15;3314.15;418600.00;10526.02;10783.80;10488.04;10767.09;10767.09;4274340000.00
